Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos,NA,5.179,2.653,-1.791,3.39,0.327,0.002,2.208,-4.778,6.531,8.032,2.805
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes,NA,17.117,7.502,12.379,8.487,3.429,7.098,18.56,11.166,-0.389,7.7,-5.14
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos para impresión y fabricación de anuncios,NA,29.339,0.039,15.734,16.671,8.428,7.918,19.269,7.755,-14.114,7.542,-2.161
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos y accesorios para artes plásticas, escultóricas y dibujo<C1>",NA,10.579,12.172,10.508,3.704,0.143,6.514,18.049,13.652,9.092,7.786,-6.756
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios,NA,5.126,2.629,-1.864,3.36,0.308,-0.043,2.096,-4.904,6.595,8.034,2.874
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de artículos (discos, instrumentos musicales, proyectores, producción audiovisual entre otros)<C2>",NA,-5.967,8.764,9.186,-2.224,7.39,3.444,13.278,6.847,11.117,-0.37,3.888
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de sitios (teatros, auditorios, estadios, entre otros)",NA,-1.325,-5.257,5.318,11.124,-3.985,4.188,4.208,9.022,9.677,-2.182,-5.89
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Comercio de productos culturales,NA,-3.023,0.016,10.358,3.323,-8.681,-3.497,17.359,7.852,7.959,8.859,1.287
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de apoyo a la edición, diseño y publicidad",NA,2.056,-5.228,8.013,1.899,4.083,18.748,-6.776,20.05,9.661,13.718,-7.282
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de medios de comunicación (internet),NA,8.057,3.351,-5.824,3.035,3.058,0.68,-3.046,-10.102,6.448,8.026,3.461
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios para el registro derechos de autor (composiciones musicales, obras musicales, entre otros)",NA,0.512,4.832,8.338,12.273,5.17,3.715,19.074,4.512,-0.515,2.904,5.977
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Sitios de recreación,NA,0.746,9.768,16.448,9.186,5.569,-2.317,-4.872,2.133,1.603,13.823,-0.127
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios auxiliares para la edificación,NA,-2.987,3.317,3.268,3.907,5.129,1.707,-3.464,-2.158,3.992,4.583,10.552
Variación anual|Total cultura|Gestión pública en actividades culturales,NA,-14.679,-50.542,41.695,36.983,106.127,-56.141,10.431,81.292,1.06,10.559,-31.312
Variación anual|Total cultura|Gestión pública en actividades culturales|Administración federal,NA,-14.674,-50.567,41.719,36.964,106.237,-56.155,10.436,81.333,1.063,10.566,-31.328
Variación anual|Total cultura|Gestión pública en actividades culturales|Administración estatal,NA,-14.681,-50.532,41.686,36.99,106.084,-56.136,10.43,81.276,1.058,10.557,-31.306
Variación anual|Total cultura|Asociaciones y organizaciones civiles,NA,6.808,-0.599,0.434,13.966,-5.218,-1.375,-5.688,-8.257,3.036,122.137,-0.728
Variación anual|Total cultura|Producción cultural de los hogares,NA,-3.187,11.335,10.856,6.285,4.807,4.008,8.336,10.382,9.608,8.404,4.188
