Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos para impresión y fabricación de anuncios,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.005,0.005,0.005
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos y accesorios para artes plásticas, escultóricas y dibujo<C1>",0.006,0.007,0.007,0.007,0.006,0.006,0.006,0.007,0.007,0.007,0.007,0.006
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios,1.744,1.896,1.769,1.592,1.504,1.489,1.415,1.372,1.224,1.182,1.177,1.171
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de artículos (discos, instrumentos musicales, proyectores, producción audiovisual entre otros)<C2>",0.005,0.005,0.005,0.005,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de sitios (teatros, auditorios, estadios, entre otros)",0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Comercio de productos culturales,0.409,0.411,0.377,0.376,0.36,0.33,0.305,0.333,0.333,0.327,0.331,0.327
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de apoyo a la edición, diseño y publicidad",0.014,0.014,0.013,0.013,0.012,0.012,0.013,0.012,0.013,0.012,0.013,0.012
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de medios de comunicación (internet),1.268,1.415,1.326,1.153,1.081,1.093,1.045,0.969,0.822,0.791,0.783,0.781
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios para el registro derechos de autor (composiciones musicales, obras musicales, entre otros)",0.046,0.048,0.046,0.044,0.045,0.047,0.046,0.052,0.05,0.045,0.043,0.045
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Sitios de recreación,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios auxiliares para la edificación,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Estructura porcentual|Total cultura|Gestión pública en actividades culturales,0.216,0.236,0.227,0.225,0.224,0.225,0.21,0.214,0.203,0.188,0.188,0.183
Estructura porcentual|Total cultura|Gestión pública en actividades culturales|Administración federal,0.126,0.137,0.132,0.13,0.129,0.128,0.112,0.115,0.106,0.097,0.099,0.094
Estructura porcentual|Total cultura|Gestión pública en actividades culturales|Administración estatal,0.09,0.099,0.095,0.094,0.095,0.097,0.098,0.098,0.097,0.091,0.09,0.089
Estructura porcentual|Total cultura|Asociaciones y organizaciones civiles,0.002,0.002,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.002
Estructura porcentual|Total cultura|Producción cultural de los hogares,0.553,0.553,0.56,0.562,0.551,0.566,0.556,0.571,0.584,0.583,0.589,0.593
