Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Estructura porcentual|Total cultura|Gestión pública en actividades culturales|Administración estatal,1.481,2.007,0.855,0.769,0.844,0.848,0.888,1.043,0.98,1.423,2.474,2.998
Estructura porcentual|Total cultura|Asociaciones y organizaciones civiles,0.006,0.006,0.007,0.006,0.006,0.006,0.006,0.006,0.005,0.005,0.008,0.007
Estructura porcentual|Total cultura|Producción cultural de los hogares,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación anual|Total cultura,NA,12.105,-13.308,15.952,-16.814,18.357,7.976,6.414,2.214,-0.304,-3.806,13.182
Variación anual|Total cultura|Subtotal de bienes y servicios,NA,7.622,-10.712,14.674,-15.813,15.167,11.404,7.629,2.41,0.624,-1.605,12.574
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos,NA,10.289,-8.544,16.469,-15.639,6.457,10.808,8.147,2.157,0.886,1.204,10.359
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes,NA,7.041,-18.918,32.317,-17.987,0.653,5.958,10.726,-4.526,-0.512,1.175,19.559
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Artesanías,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Aparatos y películas fotográficas,NA,5.268,-21.545,34.828,-20.843,0.675,6.557,6.853,-8.573,-4.486,1.024,25.297
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Equipo de audio y de video,NA,9.562,-21.03,37.273,-21.86,1.024,6.404,8.331,-8.269,-4.383,1.864,25.432
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Equipo de transmisión y recepción de señales de radio, televisión y comunicación inalámbrica",NA,-27.03,-13.491,-9.997,15.377,7.243,12.827,67.435,31.208,27.398,2.008,4.325
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Instrumentos musicales,NA,14.08,6.929,16.366,1.677,0.918,7.216,11.979,10.261,7.559,6.151,2.163
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Libros, periódicos y revistas",NA,3.311,0.136,6.694,13.244,-4.787,-0.906,5.944,2.167,4.439,-6.362,-8.203
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Ropa artística, típica y otros",NA,-0.553,9.968,11.425,12.334,-4.85,-0.46,8.001,6.684,5.988,5.416,0.304
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios,NA,13.647,1.555,4.15,-13.32,11.881,14.884,6.147,7.563,1.889,1.224,3.914
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Bibliotecas,NA,20.513,0,10.638,-15.385,11.364,16.327,3.509,5.085,1.613,-3.175,4.918
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Cantantes, grupos musicales, artistas, escritores y técnicos independientes",NA,18.029,1.302,4.633,-14.032,12.774,15.767,3.068,4.047,1.639,-2.205,6.653
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Cine,NA,13.035,9.152,7.079,-5.779,19.452,18.043,4.21,11.964,3.09,-2.683,8.834
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Compañías de teatro, danza y grupos de espectáculos artísticos",NA,18.671,1.602,4.415,-14.02,14.846,16.033,2.816,2.321,-0.04,-2.81,6.651
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Edición de libros, periódicos, revistas y otros materiales",NA,9.433,-3.155,6.283,-16.847,6.424,12.048,1.921,0.054,-2.176,-10.691,-12.503
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Educación artística y cultural,NA,16.99,-0.459,6.41,-14.144,12.958,18.576,2.564,4.017,0.638,1.54,5.184
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Espectáculos deportivos,NA,12.988,2.301,1.869,-13.806,13.28,17.846,12.327,13.756,0.484,5.849,9.356
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Fotografía,NA,7.396,0.074,6.552,-15.836,4.097,16.517,5.448,6.629,-1.424,2.325,-0.62
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Música, radio y otros servicios",NA,19.735,2.33,5.998,-14.54,14.102,22.354,8.564,8.617,2.421,-2.4,-1.9
