Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Museos,NA,-8.093,2.398,3.407,10.006,1.046,-2.659,1.463,6.818,3.867,-0.73,-2.049
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Promotores de espectáculos artísticos, deportivos y similares",NA,-4.589,6.396,1.786,5.456,5.675,-5.818,4.336,8.172,4.645,-3.336,-4.178
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios creativos (publicidad),NA,-10.67,-0.363,0.423,-2.466,2.948,4.647,-6.17,16.458,6.462,9.96,-7.948
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de diseño,NA,-1.576,-1.262,-0.857,4.836,-2.407,1.947,2.072,0.732,0.687,-1.119,0.369
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de información (agencias noticiosas, internet, entre otros)",NA,0.212,-8.542,0.888,9.03,-3.502,10.358,7.317,-1.246,-16.416,-40.053,-17.49
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Sitios históricos, parques naturales y otros sitios de patrimonio cultural",NA,-3.354,-5.774,4.039,11.491,-5.893,-6.015,10.52,-1.055,-0.832,3.994,-1.981
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Televisión y otros servicios,NA,1.638,5.257,2.89,0.548,0.998,-3.199,2.581,-2.384,7.671,7.144,-12.374
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos,NA,-0.554,0.683,4.115,8.629,2.813,-2.285,-5.739,-3.559,0.671,2.16,1.185
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes,NA,-1.175,3.689,6.454,1.577,-4.367,7.93,2.167,3.74,-5.196,0.348,-4.891
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos para impresión y fabricación de anuncios,NA,-0.129,5.592,6.389,5.593,-3.849,10.771,-0.283,4.791,-8.361,1.525,-5.924
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos y accesorios para artes plásticas, escultóricas y dibujo<C1>",NA,-2.794,0.661,6.562,-5.114,-5.328,2.582,7.15,1.752,0.973,-1.732,-3.003
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios,NA,-0.535,0.594,4.043,8.85,3.023,-2.563,-5.977,-3.798,0.878,2.22,1.383
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de artículos (discos, instrumentos musicales, proyectores, producción audiovisual entre otros)<C2>",NA,-9.604,5.216,1.795,-5.287,8.743,4.846,9.983,-3.894,5.687,2.466,3.723
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de sitios (teatros, auditorios, estadios, entre otros)",NA,-4.903,-8.924,2.672,9.09,1.371,1.483,2.248,6.74,6.805,-0.102,-1.802
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Comercio de productos culturales,NA,-12.196,9.615,8.266,4.3,0.046,5.226,4.854,2.564,4.053,2.875,0.815
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de apoyo a la edición, diseño y publicidad",NA,-2.616,-4.363,2.095,-1.021,1.788,2.809,-4.679,11.445,3.022,7.045,-7.596
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de medios de comunicación (internet),NA,1.36,-0.382,3.557,9.922,3.407,-3.836,-7.994,-5.15,0.193,1.961,1.538
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios para el registro derechos de autor (composiciones musicales, obras musicales, entre otros)",NA,-6.632,-3.642,3.029,0.684,0.725,6.566,13.293,0.813,1.415,5.834,6.226
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Sitios de recreación,NA,-0.744,1.681,4.747,-4.356,5.304,-2.046,0.261,1.244,0.248,-5.614,-3.926
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios auxiliares para la edificación,NA,-6.268,1.782,2.961,0.363,2.133,0.111,-1.613,-0.844,-2.152,2.026,2.073
Variación anual|Total cultura|Gestión pública en actividades culturales,NA,-3.384,5.947,12.275,-0.896,-10.818,0.425,10.397,8.96,-3.771,12.778,-15.872
Variación anual|Total cultura|Gestión pública en actividades culturales|Administración federal,NA,-3.943,6.645,11.926,-0.934,-11.322,-6.556,9.92,12.538,-2.448,16.505,-19.424
Variación anual|Total cultura|Gestión pública en actividades culturales|Administración estatal,NA,-1.394,3.528,13.524,-0.761,-9.046,24.376,11.626,-0.121,-7.555,1.532,-3.572
Variación anual|Total cultura|Asociaciones y organizaciones civiles,NA,1.634,-3.897,-0.539,7.062,-4.403,0.889,-3.35,-5.52,-0.887,56.983,-0.361
Variación anual|Total cultura|Producción cultural de los hogares,NA,-6.385,5.521,7.75,2.978,-2.5,2.505,1.419,16.122,2.754,10.09,0.277
